"","Genes","hgnc_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DR_UR","Type"
"4979","ENSG00000253438","PCAT1",4.64711879188922,4.79789050708969,1.04778563954,4.57907641222883,0.00000467033571210299,0.0000170811481422731,"UR","Cancer"
"5023","ENSG00000254717","GLYATL1P2",62.6926299199382,7.48768425289091,0.817923100751966,9.15450883586369,0.0000000000000000000546056426181608,0.000000000000000000638572992655689,"UR","Cancer"
"5055","ENSG00000255670",NA,21.572423247063,6.92755908480795,0.883383725789089,7.84207234361247,0.00000000000000443170907540608,0.0000000000000371346657008164,"UR","Cancer"
"5068","ENSG00000256278",NA,4.21143827445979,4.92633261031309,1.03455179431339,4.76180374669652,0.00000191870230096448,0.00000735094755880757,"UR","Cancer"
"5112","ENSG00000258324",NA,68.8531268637658,9.07175830782259,0.87534839446191,10.3635973575974,0.00000000000000000000000036304558336075,0.00000000000000000000000591613926967754,"UR","Cancer"
"5144","ENSG00000259076",NA,5.45316357637226,5.36320718510304,1.00000256585972,5.36319342390104,0.0000000817633694941589,0.000000365348274072872,"UR","Cancer"
"5331","ENSG00000265418","MIR4261",25.1792327608601,7.63511400933083,0.885361682785191,8.62372311540761,0.00000000000000000648117164500583,0.0000000000000000664772689398363,"UR","Cancer"
"5344","ENSG00000266059","RN7SL140P",35.3669313602005,8.11064407936066,0.879982542210082,9.21682384628986,0.000000000000000000030603071833065,0.000000000000000000364326483407468,"UR","Cancer"
"5362","ENSG00000267073",NA,24.6440218452721,7.52389971370649,0.901222241553577,8.34855085326831,0.0000000000000000691055908228061,0.000000000000000661587939024361,"UR","Cancer"
"5447","ENSG00000269635",NA,50.6614318817899,8.65156724497964,0.878928932318319,9.84330692375744,0.0000000000000000000000732623114230055,0.00000000000000000000103734912935196,"UR","Cancer"
"5507","ENSG00000271856","LINC01215",7.32611725079441,5.58931339313315,1.09942974003164,5.08382954327967,0.000000369899926952648,0.00000153650738888023,"UR","Cancer"
"5510","ENSG00000271930",NA,13.4547632360606,6.71747612025501,0.924350218015933,7.26724134351772,0.000000000000366902957335072,0.00000000000266609695118941,"UR","Cancer"
"5516","ENSG00000272217",NA,3.26698550066223,4.55732954849354,1.05148156873919,4.33419822466135,0.000014629231378407,0.0000502379556901305,"UR","Cancer"
"5567","ENSG00000273703","HIST1H2BM",3.36197590295472,4.18847368920226,1.14096530659583,3.6709912781651,0.000241611585914163,0.000699560162194784,"UR","Cancer"
"5590","ENSG00000274346",NA,60.6486247126967,8.86961562502563,0.970471176915441,9.13949413028106,0.0000000000000000000627451425824001,0.000000000000000000731171181968674,"UR","Cancer"
"5618","ENSG00000275515",NA,15.1600381214663,6.85221133312474,0.910988547033635,7.52173159084924,0.0000000000000540554712694959,0.000000000000416804763069132,"UR","Cancer"
"5632","ENSG00000276291","FRG1HP",11.4593577634617,6.3834170773902,0.976169017928524,6.53925392032632,0.00000000006182647864195,0.00000000037068967092873,"UR","Cancer"
"5646","ENSG00000277120","MIR6089",190.847972515982,-1.35649145638696,0.200373554420692,-6.7698128144144,0.0000000000128949120406832,0.0000000000818576744372839,"DR","Cancer"
"5652","ENSG00000277631","PGM5P3-AS1",14.2906200497716,6.81709267611414,0.911045502217362,7.48271371684758,0.000000000000072803363042252,0.000000000000555659478480449,"UR","Cancer"
"5773","ENSG00000282591","FAM138F",7.11926879432592,5.18052346540656,0.937523661582093,5.5257522318576,0.0000000328076859926445,0.000000153053134766363,"UR","Cancer"
"5786","ENSG00000283178",NA,84.2800128055111,9.35964448670317,0.858073612548349,10.9077407227411,0.00000000000000000000000000105854408365529,0.0000000000000000000000000201979011989838,"UR","Cancer"
"5828","ENSG00000285278",NA,78.1353335189135,9.2356595003175,0.863764939576446,10.6923296803946,0.0000000000000000000000000110558433944518,0.000000000000000000000000198572561141219,"UR","Cancer"
"5842","ENSG00000285581",NA,29.6088522368761,7.87324463209117,0.890877642739367,8.83762736247557,0.000000000000000000977727522201384,0.000000000000000010614960300168,"UR","Cancer"
"5910","ENSG00000162543","UBXN10",2.57935601513831,-4.09393984496394,1.3642849406067,-3.0007953053732,0.00269275512118111,0.00651560779358569,"DR","Cancer"
"5959","ENSG00000186118","TEX38",1.39001999877026,-3.37208523089239,1.43468511239969,-2.3504009358905,0.0187531988147835,0.0376842827697291,"DR","Cancer"
"5964","ENSG00000198841","KTI12",2.58039802101104,-3.47249459078883,1.13733152576407,-3.05319470367796,0.00226418978987497,0.00555838242280404,"DR","Cancer"
"6088","ENSG00000170128","GPR25",1.67790794889725,-3.09415548443757,1.22828258114107,-2.51909090949014,0.0117658274318148,0.0248776113222403,"DR","Cancer"
"6098","ENSG00000253097","RNU2-19P",1.64031627265445,-3.58900748825929,1.18630703327756,-3.02536138418018,0.00248336207735723,0.00605058610531567,"DR","Cancer"
"6104","ENSG00000244703","CD46P1",2.3967569663015,-4.03559151100383,1.16140799083038,-3.47474061041931,0.000511347547572464,0.00140310642246553,"DR","Cancer"
"6116","ENSG00000162909","CAPN2",2.27167206759697,-3.66189842021967,1.45493966555185,-2.51687304080113,0.0118401485464383,0.0250059578963889,"DR","Cancer"
"6263","ENSG00000064933","PMS1",1.99296929741818,-3.83805272712168,1.25197500001538,-3.06559853597279,0.0021723478403477,0.00534801485606457,"DR","Cancer"
"6299","ENSG00000214041","PGAM1P4",1.39392945624646,-3.2297711488062,1.26796854719173,-2.54720131343907,0.0108590768640605,0.0231499659530042,"DR","Cancer"
"6390","ENSG00000163389","POGLUT1",1.72840449387603,-3.70153187413172,1.2287884819408,-3.0123425866471,0.00259239848538566,0.00628935436389849,"DR","Cancer"
"6418","ENSG00000251270","",2.80183636857384,-3.34446463424763,1.11595406528467,-2.99695546464495,0.00272690547471316,0.00659052012054413,"DR","Cancer"
"6425","ENSG00000240541","TM4SF1-AS1",1.35506069328353,-3.32533920152701,1.2656832701996,-2.62730754195921,0.00860635110533025,0.0187366726830668,"DR","Cancer"
"6450","ENSG00000213519","",1.78273661198546,-3.75958552910672,1.24352649414811,-3.02332563624409,0.00250013057166159,0.00608605739041488,"DR","Cancer"
"6488","ENSG00000261121","LINC02473",1.67983487585037,-3.44079606646972,1.27049471503049,-2.70823327776467,0.00676424584289198,0.0150738231028924,"DR","Cancer"
"6515","ENSG00000284968","",3.06988034726806,-4.02743665686847,1.16173837330294,-3.46673291458735,0.000526825083222803,0.00144055232089585,"DR","Cancer"
"6577","ENSG00000214244","SETP21",2.46245767110156,-4.22565837262847,1.28508576534483,-3.2882306275446,0.00100819212875645,0.00263973486540509,"DR","Cancer"
"6610","ENSG00000250069","",1.67466212007116,-3.10430791943241,1.16411767751813,-2.66666160937501,0.00766087640160683,0.0168653872646395,"DR","Cancer"
"6611","ENSG00000176087","SLC35A4",2.11301241630149,-4.02472050316652,1.18036273423041,-3.40973192938917,0.000650267614009876,0.00175228670154912,"DR","Cancer"
"6638","ENSG00000145912","NHP2",1.16964202321268,-3.12241460547753,1.2845176824351,-2.43080702443758,0.0150652360668237,0.0310009913783555,"DR","Cancer"
"6644","ENSG00000164385","LINC01600",1.53677938839911,-3.37950597874909,1.33420857765746,-2.53296676047659,0.0113101677379562,0.0240402896452262,"DR","Cancer"
"6768","ENSG00000106009","BRAT1",1.46958611744185,-3.44281786888386,1.30387239411316,-2.64045614005466,0.00827945086019998,0.018067834919961,"DR","Cancer"
"6878","ENSG00000131558","EXOC4",1.5824293797865,-3.54788439359224,1.23182285418231,-2.88019042798758,0.00397435041390606,0.00929279273233108,"DR","Cancer"
"6892","ENSG00000197448","GSTK1",2.7043376900867,-3.76804735661546,1.17877319053459,-3.19658386097719,0.00139065395410969,0.00354128639253671,"DR","Cancer"
"7006","ENSG00000283982","",1.2780213670668,-3.19422490211288,1.29580798345418,-2.46504493173299,0.0136996071126985,0.02849242390563,"DR","Cancer"
"7023","ENSG00000235387","SPAAR",1.62215974481396,-3.61590078529013,1.29152562045342,-2.79971278000716,0.00511480944154314,0.0117270863344053,"DR","Cancer"
"7121","ENSG00000138326","RPS24",1.62400324775461,-3.48826887836499,1.46543890573035,-2.38035776498406,0.0172958367014143,0.0350627414616819,"DR","Cancer"
"7122","ENSG00000231957","GNAI2P2",1.95933908073257,-3.92067544945913,1.32364330827391,-2.9620332191849,0.0030561480941005,0.00732836904758622,"DR","Cancer"
"7124","ENSG00000188199","NUTM2B",1.63937404034587,-3.55783988894526,1.34897035872907,-2.63744852948235,0.00835323010050439,0.0182096008154003,"DR","Cancer"
"7162","ENSG00000275669","MIR6744",2.62057788578321,-4.24982292528435,1.54938448630953,-2.7429104672443,0.00608972870441343,0.0136907043689425,"DR","Cancer"
"7188","ENSG00000148943","LIN7C",1.24219425849441,-3.08309768581289,1.28751264235688,-2.39461546580938,0.0166378039291587,0.0338867338993489,"DR","Cancer"
"7273","ENSG00000254733","",1.63307281993583,-3.28250615314056,1.33465792245301,-2.4594363079249,0.0139155386727469,0.0288906095022577,"DR","Cancer"
"7309","ENSG00000255045","",1.76749750135163,-3.6861020834636,1.33919904614923,-2.75246767391504,0.00591479855738569,0.013342816568224,"DR","Cancer"
"7330","ENSG00000256913","",1.77968260222465,-3.19979985520053,1.24980423406344,-2.56024085051875,0.0104599643303106,0.0223481317033945,"DR","Cancer"
"7366","ENSG00000177119","ANO6",1.3567134816316,-3.2587670006913,1.34453902194394,-2.42370578131661,0.0153630465250007,0.031562722961471,"DR","Cancer"
"7375","ENSG00000050426","LETMD1",2.07853337800261,-3.45670848879367,1.15504925453877,-2.99269358013134,0.00276527234882653,0.00667930299199697,"DR","Cancer"
"7404","ENSG00000257489","",1.55534936813102,-3.48582718477187,1.25529085624135,-2.77690797112096,0.00548787149681717,0.0124827399698217,"DR","Cancer"
"7414","ENSG00000110887","DAO",1.80130907609305,-3.74673559721857,1.15558249996458,-3.24229174233204,0.00118572573356204,0.0030642683799467,"DR","Cancer"
"7714","ENSG00000263159","",1.36165492376084,-3.25419910766081,1.28432216784593,-2.53378722966277,0.0112837222473938,0.0239933375905206,"DR","Cancer"
"7782","ENSG00000259810","",1.65216164113589,-3.11638677123809,1.39291768138229,-2.23730864565197,0.0252661745480992,0.0488702175152512,"DR","Cancer"
"7885","ENSG00000279174","",1.98698069300221,-3.90853845740475,1.13644954262546,-3.43925384348797,0.000583319995450825,0.00158350248148997,"DR","Cancer"
"7917","ENSG00000076382","SPAG5",1.80895805074128,-3.69138656617009,1.23734058326021,-2.98332295578944,0.00285136946820567,0.00687323546209052,"DR","Cancer"
"7956","ENSG00000260105","AOC4P",2.18820162011802,-4.04310269648263,1.31306530467194,-3.07913298911874,0.00207603986152383,0.00512389584343834,"DR","Cancer"
"7971","ENSG00000266504","RDM1P1",1.39480346131334,-2.85544567685434,1.27837603317544,-2.23365082162994,0.0255060571814839,0.0492765215558097,"DR","Immune"
"7995","ENSG00000108588","CCDC47",2.26621332574018,-3.91887896618054,1.14446470764418,-3.42420254640036,0.000616606452468295,0.00166728931771987,"DR","Cancer"
"8028","ENSG00000264635","",3.67670393364486,-3.72004933517827,1.04712330312237,-3.55263732942014,0.000381389885330579,0.00106923760861936,"DR","Cancer"
"8430","ENSG00000233764","MTCO1P20",1.46607496263021,-2.85874508386782,1.25301202416162,-2.28149852415069,0.0225189639431817,0.0441718138885486,"DR","Cancer"
"8472","ENSG00000100241","SBF1",3.4566259080902,-4.08392526861955,1.3506378203127,-3.02370125225284,0.00249702884392797,0.00608029835205802,"DR","Cancer"
"8552","ENSG00000277008","TEX28P2",1.71138417094363,-3.65733626884132,1.24469749897546,-2.93833342788249,0.00329981925742277,0.00784888634081673,"DR","Cancer"
